relation file, mode, rule, relations result,relations duration,quantifiers file2,quantifiers mode,quantifiers  rule,quantifiers result,quantifiers duration,z3 file,z3  mode,z3 rule,z3  result,z3 duration,file/mode match,result_match,Difference
CSI/CSI.sleec, concern,4, sat,0.07874012,CSI/CSI.sleec, concern,4, unknown (TIMEOUT),10.00006723,CSI/CSI.sleec, concern,4, sat,0.179890633,TRUE,TRUE,-0.101150513
CSI/CSI.sleec, concern,5, sat,0.03211832,CSI/CSI.sleec, concern,5, unknown (TIMEOUT),10.00006366,CSI/CSI.sleec, concern,5, sat,0.031344891,TRUE,TRUE,0.00077343
CSI/CSI.sleec, concern,6, sat,0.031249285,CSI/CSI.sleec, concern,6, unknown (TIMEOUT),10.00019956,CSI/CSI.sleec, concern,6, sat,0.032548904,TRUE,TRUE,-0.00129962
CSI/CSI.sleec, concern,7, sat,0.039862156,CSI/CSI.sleec, concern,7, unknown (TIMEOUT),10.00006771,CSI/CSI.sleec, concern,7, unsat,0.033805609,TRUE,FALSE,0.006056547
CSI/CSI-corrected.sleec, redundancy,0, sat,0.1126647,CSI/CSI-corrected.sleec, redundancy,0, unknown (TIMEOUT),10.00008941,CSI/CSI-corrected.sleec, redundancy,0, sat,0.16460681,TRUE,TRUE,-0.05194211
CSI/CSI-corrected.sleec, redundancy,1, sat,0.109763861,CSI/CSI-corrected.sleec, redundancy,1, unknown (TIMEOUT),10.0000751,CSI/CSI-corrected.sleec, redundancy,1, sat,0.197151661,TRUE,TRUE,-0.0873878
CSI/CSI-corrected.sleec, redundancy,2, sat,0.116356134,CSI/CSI-corrected.sleec, redundancy,2, unknown (TIMEOUT),10.00008154,CSI/CSI-corrected.sleec, redundancy,2, sat,0.190422297,TRUE,TRUE,-0.074066162
CSI/CSI-corrected.sleec, redundancy,3, sat,0.084494591,CSI/CSI-corrected.sleec, redundancy,3, unknown (TIMEOUT),10.00007319,CSI/CSI-corrected.sleec, redundancy,3, sat,0.196543694,TRUE,TRUE,-0.112049103
CSI/CSI-corrected.sleec, redundancy,4, sat,0.066467285,CSI/CSI-corrected.sleec, redundancy,4, sat,0.095924139,CSI/CSI-corrected.sleec, redundancy,4, sat,0.037895203,TRUE,TRUE,0.028572083
CSI/CSI-corrected.sleec, redundancy,5, sat,0.036573648,CSI/CSI-corrected.sleec, redundancy,5, sat,0.050446033,CSI/CSI-corrected.sleec, redundancy,5, sat,0.034050465,TRUE,TRUE,0.002523184
CSI/CSI-corrected.sleec, redundancy,6, sat,0.036044598,CSI/CSI-corrected.sleec, redundancy,6, sat,0.050619125,CSI/CSI-corrected.sleec, redundancy,6, sat,0.045621157,TRUE,TRUE,-0.009576559
CSI/CSI-corrected.sleec, redundancy,7, sat,0.119009018,CSI/CSI-corrected.sleec, redundancy,7, unknown (TIMEOUT),10.00006843,CSI/CSI-corrected.sleec, redundancy,7, sat,0.289397717,TRUE,TRUE,-0.170388699
CSI/CSI-corrected.sleec, redundancy,8, sat,0.114440203,CSI/CSI-corrected.sleec, redundancy,8, unknown (TIMEOUT),10.00008345,CSI/CSI-corrected.sleec, redundancy,8, sat,0.158216715,TRUE,TRUE,-0.043776512
CSI/CSI-corrected.sleec, redundancy,9, sat,0.13739562,CSI/CSI-corrected.sleec, redundancy,9, unknown (TIMEOUT),10.00006938,CSI/CSI-corrected.sleec, redundancy,9, sat,0.331392288,TRUE,TRUE,-0.193996668
CSI/CSI-corrected.sleec, redundancy,10, sat,0.114692926,CSI/CSI-corrected.sleec, redundancy,10, sat,0.137023926,CSI/CSI-corrected.sleec, redundancy,10, sat,0.206598997,TRUE,TRUE,-0.091906071
CSI/CSI-corrected.sleec, redundancy,11, sat,0.086743116,CSI/CSI-corrected.sleec, redundancy,11, sat,0.101294279,CSI/CSI-corrected.sleec, redundancy,11, sat,0.202934265,TRUE,TRUE,-0.116191149
CSI/CSI-corrected.sleec, redundancy,12, sat,0.113696575,CSI/CSI-corrected.sleec, redundancy,12, sat,0.126292229,CSI/CSI-corrected.sleec, redundancy,12, sat,0.205692768,TRUE,TRUE,-0.091996193
CSI/CSI-corrected.sleec, redundancy,13, sat,0.115658998,CSI/CSI-corrected.sleec, redundancy,13, sat,0.132524014,CSI/CSI-corrected.sleec, redundancy,13, sat,0.292505741,TRUE,TRUE,-0.176846743
CSI/CSI-corrected.sleec, redundancy,14, sat,0.122420788,CSI/CSI-corrected.sleec, redundancy,14, sat,0.123935461,CSI/CSI-corrected.sleec, redundancy,14, sat,0.34318924,TRUE,TRUE,-0.220768452
CSI/CSI-corrected.sleec, redundancy,15, sat,0.117054462,CSI/CSI-corrected.sleec, redundancy,15, unknown (TIMEOUT),10.00007796,CSI/CSI-corrected.sleec, redundancy,15, sat,0.359275103,TRUE,TRUE,-0.24222064
CSI/CSI-corrected.sleec, redundancy,16, sat,0.113456488,CSI/CSI-corrected.sleec, redundancy,16, unknown (TIMEOUT),10.00008225,CSI/CSI-corrected.sleec, redundancy,16, sat,0.248855829,TRUE,TRUE,-0.135399342
CSI/CSI-corrected.sleec, redundancy,17, sat,0.123627901,CSI/CSI-corrected.sleec, redundancy,17, sat,0.115954876,CSI/CSI-corrected.sleec, redundancy,17, sat,0.396990299,TRUE,TRUE,-0.273362398
CSI/CSI-corrected.sleec, redundancy,18, sat,0.148754358,CSI/CSI-corrected.sleec, redundancy,18, unknown (TIMEOUT),10.00008225,CSI/CSI-corrected.sleec, redundancy,18, sat,0.348114729,TRUE,TRUE,-0.199360371
CSI/CSI-corrected.sleec, redundancy,19, sat,0.132809877,CSI/CSI-corrected.sleec, redundancy,19, unknown (TIMEOUT),10.0000751,CSI/CSI-corrected.sleec, redundancy,19, sat,0.251068115,TRUE,TRUE,-0.118258238
CSI/CSI-corrected.sleec, redundancy,20, sat,0.095755577,CSI/CSI-corrected.sleec, redundancy,20, sat,0.131128073,CSI/CSI-corrected.sleec, redundancy,20, sat,0.088624001,TRUE,TRUE,0.007131577
CSI/CSI-corrected.sleec, redundancy,21, sat,0.07652545,CSI/CSI-corrected.sleec, redundancy,21, sat,0.085377455,CSI/CSI-corrected.sleec, redundancy,21, sat,0.135154486,TRUE,TRUE,-0.058629036
CSI/CSI-corrected.sleec, redundancy,22, sat,0.061685085,CSI/CSI-corrected.sleec, redundancy,22, sat,0.083545446,CSI/CSI-corrected.sleec, redundancy,22, sat,0.061139584,TRUE,TRUE,0.000545502
CSI/CSI-corrected.sleec, redundancy,23, sat,0.03696537,CSI/CSI-corrected.sleec, redundancy,23, sat,0.05377984,CSI/CSI-corrected.sleec, redundancy,23, sat,0.206974268,TRUE,TRUE,-0.170008898
CSI/CSI-corrected.sleec, redundancy,24, sat,0.069692612,CSI/CSI-corrected.sleec, redundancy,24, sat,0.067834377,CSI/CSI-corrected.sleec, redundancy,24, sat,0.092441797,TRUE,TRUE,-0.022749186
CSI/CSI-corrected.sleec, redundancy,25, sat,0.038377047,CSI/CSI-corrected.sleec, redundancy,25, sat,0.051394939,CSI/CSI-corrected.sleec, redundancy,25, sat,0.035121202,TRUE,TRUE,0.003255844
CSI/CSI-corrected.sleec, conflict,0, sat,0.118129253,CSI/CSI-corrected.sleec, conflict,0, unknown (TIMEOUT),10.00009441,CSI/CSI-corrected.sleec, conflict,0, sat,0.208196878,TRUE,TRUE,-0.090067625
CSI/CSI-corrected.sleec, conflict,1, sat,0.117418289,CSI/CSI-corrected.sleec, conflict,1, unknown (TIMEOUT),10.00008583,CSI/CSI-corrected.sleec, conflict,1, sat,0.292095661,TRUE,TRUE,-0.174677372
CSI/CSI-corrected.sleec, conflict,2, sat,0.125341654,CSI/CSI-corrected.sleec, conflict,2, unknown (TIMEOUT),10.00055099,CSI/CSI-corrected.sleec, conflict,2, sat,0.22754097,TRUE,TRUE,-0.102199316
CSI/CSI-corrected.sleec, conflict,3, sat,0.127351999,CSI/CSI-corrected.sleec, conflict,3, unknown (TIMEOUT),10.00738692,CSI/CSI-corrected.sleec, conflict,3, sat,0.224679232,TRUE,TRUE,-0.097327232
CSI/CSI-corrected.sleec, conflict,4, sat,0.088061333,CSI/CSI-corrected.sleec, conflict,4, unknown (TIMEOUT),10.00007486,CSI/CSI-corrected.sleec, conflict,4, sat,0.110467434,TRUE,TRUE,-0.022406101
CSI/CSI-corrected.sleec, conflict,5, sat,0.037290812,CSI/CSI-corrected.sleec, conflict,5, unknown (TIMEOUT),10.00007081,CSI/CSI-corrected.sleec, conflict,5, sat,0.057132959,TRUE,TRUE,-0.019842148
CSI/CSI-corrected.sleec, conflict,6, sat,0.041356087,CSI/CSI-corrected.sleec, conflict,6, unknown (TIMEOUT),10.000072,CSI/CSI-corrected.sleec, conflict,6, sat,0.078252077,TRUE,TRUE,-0.03689599
CSI/CSI-corrected.sleec, conflict,7, sat,0.124572277,CSI/CSI-corrected.sleec, conflict,7, unknown (TIMEOUT),10.00007153,CSI/CSI-corrected.sleec, conflict,7, sat,0.230208158,TRUE,TRUE,-0.105635881
CSI/CSI-corrected.sleec, conflict,8, sat,0.124236107,CSI/CSI-corrected.sleec, conflict,8, unknown (TIMEOUT),10.00008845,CSI/CSI-corrected.sleec, conflict,8, sat,0.209471703,TRUE,TRUE,-0.085235596
CSI/CSI-corrected.sleec, conflict,9, sat,0.118559361,CSI/CSI-corrected.sleec, conflict,9, unknown (TIMEOUT),10.00007367,CSI/CSI-corrected.sleec, conflict,9, sat,0.241801262,TRUE,TRUE,-0.123241901
CSI/CSI-corrected.sleec, conflict,10, sat,0.118320465,CSI/CSI-corrected.sleec, conflict,10, unknown (TIMEOUT),10.00008082,CSI/CSI-corrected.sleec, conflict,10, sat,0.270252943,TRUE,TRUE,-0.151932478
CSI/CSI-corrected.sleec, conflict,11, sat,0.121235609,CSI/CSI-corrected.sleec, conflict,11, unknown (TIMEOUT),10.00007439,CSI/CSI-corrected.sleec, conflict,11, sat,0.269079685,TRUE,TRUE,-0.147844076
CSI/CSI-corrected.sleec, conflict,12, sat,0.112822294,CSI/CSI-corrected.sleec, conflict,12, unknown (TIMEOUT),10.00007629,CSI/CSI-corrected.sleec, conflict,12, sat,0.331783056,TRUE,TRUE,-0.218960762
CSI/CSI-corrected.sleec, conflict,13, sat,0.115969181,CSI/CSI-corrected.sleec, conflict,13, unknown (TIMEOUT),10.00008011,CSI/CSI-corrected.sleec, conflict,13, sat,0.244669437,TRUE,TRUE,-0.128700256
CSI/CSI-corrected.sleec, conflict,14, sat,0.123562336,CSI/CSI-corrected.sleec, conflict,14, unknown (TIMEOUT),10.00008345,CSI/CSI-corrected.sleec, conflict,14, sat,0.287038088,TRUE,TRUE,-0.163475752
CSI/CSI-corrected.sleec, conflict,15, sat,0.094653606,CSI/CSI-corrected.sleec, conflict,15, unknown (TIMEOUT),10.00006437,CSI/CSI-corrected.sleec, conflict,15, sat,0.408992529,TRUE,TRUE,-0.314338923
CSI/CSI-corrected.sleec, conflict,16, sat,0.093740702,CSI/CSI-corrected.sleec, conflict,16, unknown (TIMEOUT),10.00006962,CSI/CSI-corrected.sleec, conflict,16, sat,0.332255125,TRUE,TRUE,-0.238514423
CSI/CSI-corrected.sleec, conflict,17, sat,0.120422125,CSI/CSI-corrected.sleec, conflict,17, unknown (TIMEOUT),10.00006342,CSI/CSI-corrected.sleec, conflict,17, sat,0.316723108,TRUE,TRUE,-0.196300983
CSI/CSI-corrected.sleec, conflict,18, sat,0.093523264,CSI/CSI-corrected.sleec, conflict,18, unknown (TIMEOUT),10.00007558,CSI/CSI-corrected.sleec, conflict,18, sat,0.397863865,TRUE,TRUE,-0.304340601
CSI/CSI-corrected.sleec, conflict,19, sat,0.095276833,CSI/CSI-corrected.sleec, conflict,19, unknown (TIMEOUT),10.00007606,CSI/CSI-corrected.sleec, conflict,19, sat,0.573786736,TRUE,TRUE,-0.478509903
CSI/CSI-corrected.sleec, conflict,20, sat,0.093522787,CSI/CSI-corrected.sleec, conflict,20, unknown (TIMEOUT),10.00008059,CSI/CSI-corrected.sleec, conflict,20, sat,0.084751606,TRUE,TRUE,0.008771181
CSI/CSI-corrected.sleec, conflict,21, sat,0.084868908,CSI/CSI-corrected.sleec, conflict,21, unknown (TIMEOUT),10.00008249,CSI/CSI-corrected.sleec, conflict,21, sat,0.085421562,TRUE,TRUE,-0.000552654
CSI/CSI-corrected.sleec, conflict,22, sat,0.078552723,CSI/CSI-corrected.sleec, conflict,22, unknown (TIMEOUT),10.00011802,CSI/CSI-corrected.sleec, conflict,22, sat,0.088189363,TRUE,TRUE,-0.009636641
CSI/CSI-corrected.sleec, conflict,23, sat,0.036153793,CSI/CSI-corrected.sleec, conflict,23, unknown (TIMEOUT),10.00008535,CSI/CSI-corrected.sleec, conflict,23, sat,0.03286314,TRUE,TRUE,0.003290653
CSI/CSI-corrected.sleec, conflict,24, sat,0.073541641,CSI/CSI-corrected.sleec, conflict,24, unknown (TIMEOUT),10.00007701,CSI/CSI-corrected.sleec, conflict,24, sat,0.181935072,TRUE,TRUE,-0.108393431
CSI/CSI-corrected.sleec, conflict,25, sat,0.061877728,CSI/CSI-corrected.sleec, conflict,25, unknown (TIMEOUT),10.0000937,CSI/CSI-corrected.sleec, conflict,25, sat,0.11624217,TRUE,TRUE,-0.054364443
CSI/CSI-corrected.sleec, concern,0, sat,0.09520936,CSI/CSI-corrected.sleec, concern,0, unknown (TIMEOUT),10.00008512,CSI/CSI-corrected.sleec, concern,0, unsat,0.320809126,TRUE,FALSE,-0.225599766
CSI/CSI-corrected.sleec, concern,1, sat,0.121673822,CSI/CSI-corrected.sleec, concern,1, unknown (TIMEOUT),10.00007868,CSI/CSI-corrected.sleec, concern,1, unsat,0.227622509,TRUE,FALSE,-0.105948687
CSI/CSI-corrected.sleec, concern,2, sat,0.080011129,CSI/CSI-corrected.sleec, concern,2, unknown (TIMEOUT),10.00007153,CSI/CSI-corrected.sleec, concern,2, unsat,0.041664124,TRUE,FALSE,0.038347006
CSI/CSI-corrected.sleec, concern,3, sat,0.194367409,CSI/CSI-corrected.sleec, concern,3, unknown (TIMEOUT),10.00008488,CSI/CSI-corrected.sleec, concern,3, unsat,0.310284376,TRUE,FALSE,-0.115916967
CSI/CSI-corrected.sleec, concern,4, sat,0.075856447,CSI/CSI-corrected.sleec, concern,4, unknown (TIMEOUT),10.00007749,CSI/CSI-corrected.sleec, concern,4, unsat,0.180570364,TRUE,FALSE,-0.104713917
CSI/CSI-corrected.sleec, concern,5, sat,0.059582949,CSI/CSI-corrected.sleec, concern,5, unknown (TIMEOUT),10.00006437,CSI/CSI-corrected.sleec, concern,5, unsat,0.065237761,TRUE,FALSE,-0.005654812
CSI/CSI-corrected.sleec, concern,6, sat,0.04446888,CSI/CSI-corrected.sleec, concern,6, unknown (TIMEOUT),10.0000999,CSI/CSI-corrected.sleec, concern,6, unsat,0.036654711,TRUE,FALSE,0.007814169
Autocar/Autocar-corrected.sleec, redundancy,0, sat,0.060380697,Autocar/Autocar-corrected.sleec, redundancy,0, sat,0.141957998,Autocar/Autocar-corrected.sleec, redundancy,0, sat,0.050240993,TRUE,TRUE,0.010139704
Autocar/Autocar-corrected.sleec, redundancy,1, unsat,0.037886143,Autocar/Autocar-corrected.sleec, redundancy,1, unknown (TIMEOUT),10.0001092,Autocar/Autocar-corrected.sleec, redundancy,1, unsat,0.091057301,TRUE,TRUE,-0.053171158
Autocar/Autocar-corrected.sleec, redundancy,2, sat,0.074197769,Autocar/Autocar-corrected.sleec, redundancy,2, unknown (TIMEOUT),10.00007915,Autocar/Autocar-corrected.sleec, redundancy,2, sat,0.12149477,TRUE,TRUE,-0.047297001
Autocar/Autocar-corrected.sleec, redundancy,3, sat,0.050676584,Autocar/Autocar-corrected.sleec, redundancy,3, sat,0.130208254,Autocar/Autocar-corrected.sleec, redundancy,3, sat,0.047697306,TRUE,TRUE,0.002979279
Autocar/Autocar-corrected.sleec, redundancy,4, sat,0.124075413,Autocar/Autocar-corrected.sleec, redundancy,4, sat,0.249716282,Autocar/Autocar-corrected.sleec, redundancy,4, sat,0.327652216,TRUE,TRUE,-0.203576803
Autocar/Autocar-corrected.sleec, redundancy,5, sat,0.05369401,Autocar/Autocar-corrected.sleec, redundancy,5, sat,0.102054358,Autocar/Autocar-corrected.sleec, redundancy,5, sat,0.046664953,TRUE,TRUE,0.007029057
Autocar/Autocar-corrected.sleec, redundancy,6, sat,0.051619053,Autocar/Autocar-corrected.sleec, redundancy,6, sat,0.127978325,Autocar/Autocar-corrected.sleec, redundancy,6, sat,0.064455748,TRUE,TRUE,-0.012836695
Autocar/Autocar-corrected.sleec, redundancy,7, sat,0.048957825,Autocar/Autocar-corrected.sleec, redundancy,7, sat,0.099614382,Autocar/Autocar-corrected.sleec, redundancy,7, sat,0.043157339,TRUE,TRUE,0.005800486
Autocar/Autocar-corrected.sleec, redundancy,8, sat,0.056267738,Autocar/Autocar-corrected.sleec, redundancy,8, sat,0.101430416,Autocar/Autocar-corrected.sleec, redundancy,8, sat,0.048076868,TRUE,TRUE,0.00819087
Autocar/Autocar-corrected.sleec, redundancy,9, sat,0.04687047,Autocar/Autocar-corrected.sleec, redundancy,9, sat,0.105693579,Autocar/Autocar-corrected.sleec, redundancy,9, sat,0.045675278,TRUE,TRUE,0.001195192
Autocar/Autocar-corrected.sleec, redundancy,10, sat,0.089626551,Autocar/Autocar-corrected.sleec, redundancy,10, unknown (TIMEOUT),10.00009203,Autocar/Autocar-corrected.sleec, redundancy,10, sat,0.05290556,TRUE,TRUE,0.036720991
Autocar/Autocar-corrected.sleec, redundancy,11, sat,0.093501329,Autocar/Autocar-corrected.sleec, redundancy,11, unknown (TIMEOUT),10.00008225,Autocar/Autocar-corrected.sleec, redundancy,11, sat,0.076648951,TRUE,TRUE,0.016852379
Autocar/Autocar-corrected.sleec, redundancy,12, sat,0.087529898,Autocar/Autocar-corrected.sleec, redundancy,12, unknown (TIMEOUT),10.00009274,Autocar/Autocar-corrected.sleec, redundancy,12, sat,0.056930304,TRUE,TRUE,0.030599594
Autocar/Autocar-corrected.sleec, redundancy,13, sat,0.068676949,Autocar/Autocar-corrected.sleec, redundancy,13, sat,0.140984297,Autocar/Autocar-corrected.sleec, redundancy,13, sat,0.071488857,TRUE,TRUE,-0.002811909
Autocar/Autocar-corrected.sleec, redundancy,14, sat,0.053115845,Autocar/Autocar-corrected.sleec, redundancy,14, sat,0.104286671,Autocar/Autocar-corrected.sleec, redundancy,14, sat,0.076450348,TRUE,TRUE,-0.023334503
Autocar/Autocar-corrected.sleec, redundancy,15, sat,0.06120944,Autocar/Autocar-corrected.sleec, redundancy,15, sat,0.130566597,Autocar/Autocar-corrected.sleec, redundancy,15, sat,0.050844669,TRUE,TRUE,0.010364771
Autocar/Autocar-corrected.sleec, redundancy,16, sat,0.063857317,Autocar/Autocar-corrected.sleec, redundancy,16, unknown (TIMEOUT),10.00010943,Autocar/Autocar-corrected.sleec, redundancy,16, sat,0.075536251,TRUE,TRUE,-0.011678934
Autocar/Autocar-corrected.sleec, redundancy,17, sat,0.084317207,Autocar/Autocar-corrected.sleec, redundancy,17, unknown (TIMEOUT),10.00008726,Autocar/Autocar-corrected.sleec, redundancy,17, sat,0.084971666,TRUE,TRUE,-0.000654459
Autocar/Autocar-corrected.sleec, redundancy,18, sat,0.072425842,Autocar/Autocar-corrected.sleec, redundancy,18, unknown (TIMEOUT),10.00009537,Autocar/Autocar-corrected.sleec, redundancy,18, sat,0.053155422,TRUE,TRUE,0.01927042
Autocar/Autocar-corrected.sleec, redundancy,19, sat,0.076678276,Autocar/Autocar-corrected.sleec, redundancy,19, unknown (TIMEOUT),10.00010777,Autocar/Autocar-corrected.sleec, redundancy,19, sat,0.049484015,TRUE,TRUE,0.027194262
Autocar/Autocar-corrected.sleec, redundancy,20, sat,0.086688042,Autocar/Autocar-corrected.sleec, redundancy,20, unknown (TIMEOUT),10.00008512,Autocar/Autocar-corrected.sleec, redundancy,20, sat,0.051324368,TRUE,TRUE,0.035363674
Autocar/Autocar-corrected.sleec, redundancy,21, sat,0.058841944,Autocar/Autocar-corrected.sleec, redundancy,21, sat,0.14130044,Autocar/Autocar-corrected.sleec, redundancy,21, sat,0.045604229,TRUE,TRUE,0.013237715
Autocar/Autocar-corrected.sleec, redundancy,22, sat,0.136465311,Autocar/Autocar-corrected.sleec, redundancy,22, unknown (TIMEOUT),10.00010967,Autocar/Autocar-corrected.sleec, redundancy,22, sat,0.424335957,TRUE,TRUE,-0.287870646
Autocar/Autocar-corrected.sleec, redundancy,23, sat,0.175477028,Autocar/Autocar-corrected.sleec, redundancy,23, unknown (TIMEOUT),10.00241971,Autocar/Autocar-corrected.sleec, redundancy,23, sat,0.637791872,TRUE,TRUE,-0.462314844
Autocar/Autocar-corrected.sleec, redundancy,24, sat,0.188387394,Autocar/Autocar-corrected.sleec, redundancy,24, unknown (TIMEOUT),10.00008297,Autocar/Autocar-corrected.sleec, redundancy,24, sat,0.498595715,TRUE,TRUE,-0.310208321
Autocar/Autocar-corrected.sleec, redundancy,25, sat,0.061388969,Autocar/Autocar-corrected.sleec, redundancy,25, unknown (TIMEOUT),10.0000906,Autocar/Autocar-corrected.sleec, redundancy,25, sat,0.04442668,TRUE,TRUE,0.01696229
Autocar/Autocar-corrected.sleec, redundancy,26, sat,0.066033363,Autocar/Autocar-corrected.sleec, redundancy,26, sat,0.131777525,Autocar/Autocar-corrected.sleec, redundancy,26, sat,0.045889139,TRUE,TRUE,0.020144224
Autocar/Autocar-corrected.sleec, redundancy,27, unsat,0.28518796,Autocar/Autocar-corrected.sleec, redundancy,27, unknown (TIMEOUT),10.0000999,Autocar/Autocar-corrected.sleec, redundancy,27, unsat,0.476179838,TRUE,TRUE,-0.190991879
Autocar/Autocar-corrected.sleec, redundancy,28, sat,0.190761805,Autocar/Autocar-corrected.sleec, redundancy,28, sat,0.41493988,Autocar/Autocar-corrected.sleec, redundancy,28, sat,0.613701344,TRUE,TRUE,-0.422939539
Autocar/Autocar-corrected.sleec, redundancy,29, unsat,0.031554461,Autocar/Autocar-corrected.sleec, redundancy,29, unknown (TIMEOUT),10.00007844,Autocar/Autocar-corrected.sleec, redundancy,29, unsat,0.043264866,TRUE,TRUE,-0.011710405
Autocar/Autocar-corrected.sleec, redundancy,30, sat,0.070338249,Autocar/Autocar-corrected.sleec, redundancy,30, sat,0.142070532,Autocar/Autocar-corrected.sleec, redundancy,30, sat,0.077974796,TRUE,TRUE,-0.007636547
Autocar/Autocar-corrected.sleec, redundancy,31, unsat,0.20665431,Autocar/Autocar-corrected.sleec, redundancy,31, unknown (TIMEOUT),10.00007439,Autocar/Autocar-corrected.sleec, redundancy,31, unsat,0.700195551,TRUE,TRUE,-0.493541241
Autocar/Autocar-corrected.sleec, redundancy,32, sat,0.215098143,Autocar/Autocar-corrected.sleec, redundancy,32, unknown (TIMEOUT),10.00012136,Autocar/Autocar-corrected.sleec, redundancy,32, sat,0.404741764,TRUE,TRUE,-0.189643621
Autocar/Autocar-corrected.sleec, redundancy,33, unsat,0.172641277,Autocar/Autocar-corrected.sleec, redundancy,33, unknown (TIMEOUT),10.0000844,Autocar/Autocar-corrected.sleec, redundancy,33, unsat,0.304690599,TRUE,TRUE,-0.132049322
Autocar/Autocar-corrected.sleec, redundancy,34, unsat,0.109881163,Autocar/Autocar-corrected.sleec, redundancy,34, unknown (TIMEOUT),10.00008082,Autocar/Autocar-corrected.sleec, redundancy,34, unsat,0.180461645,TRUE,TRUE,-0.070580482
Autocar/Autocar-corrected.sleec, redundancy,35, sat,0.076863766,Autocar/Autocar-corrected.sleec, redundancy,35, unknown (TIMEOUT),10.00011325,Autocar/Autocar-corrected.sleec, redundancy,35, sat,0.075069904,TRUE,TRUE,0.001793861
Autocar/Autocar-corrected.sleec, redundancy,36, unsat,0.204367638,Autocar/Autocar-corrected.sleec, redundancy,36, unknown (TIMEOUT),10.00010514,Autocar/Autocar-corrected.sleec, redundancy,36, unsat,0.543885469,TRUE,TRUE,-0.339517832
Autocar/Autocar-corrected.sleec, redundancy,37, sat,0.06202817,Autocar/Autocar-corrected.sleec, redundancy,37, unknown (TIMEOUT),10.00007558,Autocar/Autocar-corrected.sleec, redundancy,37, sat,0.181558847,TRUE,TRUE,-0.119530678
Autocar/Autocar-corrected.sleec, redundancy,38, sat,0.062511683,Autocar/Autocar-corrected.sleec, redundancy,38, unknown (TIMEOUT),10.00011301,Autocar/Autocar-corrected.sleec, redundancy,38, sat,0.049290419,TRUE,TRUE,0.013221264
Autocar/Autocar-corrected.sleec, redundancy,39, unsat,0.166160822,Autocar/Autocar-corrected.sleec, redundancy,39, unknown (TIMEOUT),10.00007629,Autocar/Autocar-corrected.sleec, redundancy,39, unsat,0.183196783,TRUE,TRUE,-0.017035961
Autocar/Autocar-corrected.sleec, redundancy,40, sat,0.682056189,Autocar/Autocar-corrected.sleec, redundancy,40, unknown (TIMEOUT),10.00007582,Autocar/Autocar-corrected.sleec, redundancy,40, sat,0.049035788,TRUE,TRUE,0.633020401
Autocar/Autocar-corrected.sleec, redundancy,41, sat,0.066601038,Autocar/Autocar-corrected.sleec, redundancy,41, unknown (TIMEOUT),10.00011039,Autocar/Autocar-corrected.sleec, redundancy,41, sat,0.046391249,TRUE,TRUE,0.020209789
Autocar/Autocar-corrected.sleec, redundancy,42, sat,0.066369534,Autocar/Autocar-corrected.sleec, redundancy,42, unknown (TIMEOUT),10.0001421,Autocar/Autocar-corrected.sleec, redundancy,42, sat,0.044775248,TRUE,TRUE,0.021594286
Autocar/Autocar-corrected.sleec, redundancy,43, sat,0.065321445,Autocar/Autocar-corrected.sleec, redundancy,43, unknown (TIMEOUT),10.00093865,Autocar/Autocar-corrected.sleec, redundancy,43, sat,0.04477334,TRUE,TRUE,0.020548105
Autocar/Autocar-corrected.sleec, redundancy,44, sat,0.061006069,Autocar/Autocar-corrected.sleec, redundancy,44, unknown (TIMEOUT),10.00009465,Autocar/Autocar-corrected.sleec, redundancy,44, sat,0.046930552,TRUE,TRUE,0.014075518
Autocar/Autocar-corrected.sleec, redundancy,45, sat,0.062672615,Autocar/Autocar-corrected.sleec, redundancy,45, unknown (TIMEOUT),10.00010419,Autocar/Autocar-corrected.sleec, redundancy,45, sat,0.045534134,TRUE,TRUE,0.017138481
Autocar/Autocar-corrected.sleec, conflict,0, sat,0.08238101,Autocar/Autocar-corrected.sleec, conflict,0, unknown (TIMEOUT),10.0001018,Autocar/Autocar-corrected.sleec, conflict,0, sat,0.140295744,TRUE,TRUE,-0.057914734
